-0.3950984,-0.04626568,-0.8691263,0.2608582,-0.3668822,0.0254904,-0.9209325,0.1289625,-0.3651227,0.08281971,-0.8856376,0.2747228,-0.3720419,0.1180195,-0.8406101,0.3755416,-0.3720419,0.1180195,-0.8406101,0.3755416,-0.392043,0.07016967,-0.908626,0.1256086,-0.3761593,0.1353837,-0.87345,0.2779584,-0.36568,0.1761668,-0.8310994,0.3801548,-0.36568,0.1761668,-0.8310994,0.3801548,-0.4171147,0.09515001,-0.903809,-0.009552028,-0.3974178,0.1665081,-0.8900772,0.1486513,-0.3950754,0.2062762,-0.8596981,0.2495699,-0.3950754,0.2062762,-0.8596981,0.2495699
-0.2769745,-0.03777568,-0.9376299,0.1438212,-0.3756335,0.0503918,-0.9240108,0.05064202,-0.3785935,0.08717574,-0.9102236,0.1433892,-0.3871665,0.1183482,-0.8856974,0.227236,-0.3871665,0.1183482,-0.8856974,0.227236,-0.4520409,0.09294761,-0.8855373,0.05332773,-0.4437362,0.1423665,-0.8716162,0.152038,-0.4365788,0.1826777,-0.8487083,0.2360562,-0.4365788,0.1826777,-0.8487083,0.2360562,-0.5033585,0.1344867,-0.8523083,-0.04598353,-0.480113,0.2047262,-0.8496046,0.07583541,-0.4698755,0.2501469,-0.8307818,0.1626203,-0.4698755,0.2501469,-0.8307818,0.1626203
-0.3251401,-0.05524513,-0.9383317,0.09075771,-0.3932419,0.003188625,-0.9187283,-0.03590412,-0.4013492,0.01971784,-0.9157107,0.001998316,-0.4161547,0.0454509,-0.9060885,0.06126187,-0.4161547,0.0454509,-0.9060885,0.06126187,-0.4751295,0.01965812,-0.8779429,-0.05551477,-0.4775436,0.04522627,-0.8774021,-0.008529026,-0.4846554,0.07657215,-0.8699317,0.04964851,-0.4846554,0.07657215,-0.8699317,0.04964851,-0.6223032,0.05918136,-0.7713442,-0.1194344,-0.6154203,0.1042173,-0.7787359,-0.06298505,-0.6030445,0.1449176,-0.7843545,-0.01116372,-0.6030445,0.1449176,-0.7843545,-0.01116372
-0.4349262,-0.04610606,-0.8934265,0.1583757,-0.3807183,-0.007330814,-0.9243354,-0.02458367,-0.386357,0.01795884,-0.9214565,0.03639159,-0.3984079,0.04215445,-0.9112276,0.09570259,-0.3984079,0.04215445,-0.9112276,0.09570259,-0.4448593,0.01587202,-0.8945611,-0.04010919,-0.4429694,0.04656725,-0.8950621,0.02176405,-0.4418591,0.07480124,-0.8904411,0.0792485,-0.4418591,0.07480124,-0.8904411,0.0792485,-0.5055885,0.0547007,-0.8527627,-0.1190964,-0.4796483,0.1003802,-0.8708769,-0.03788316,-0.4727954,0.1369867,-0.8699652,0.02932711,-0.4727954,0.1369867,-0.8699652,0.02932711
-0.4440444,-0.05199246,-0.8918803,0.1439928,-0.3919021,-0.006564988,-0.9198211,-0.01729181,-0.3999371,0.01969885,-0.9152781,0.04391826,-0.4113403,0.0424768,-0.9052271,0.09777035,-0.4113403,0.0424768,-0.9052271,0.09777035,-0.4435774,0.01965234,-0.8954618,-0.03164603,-0.4422346,0.04978456,-0.8950376,0.02929351,-0.4402831,0.07636422,-0.890705,0.08345232,-0.4402831,0.07636422,-0.890705,0.08345232,-0.4837784,0.05624194,-0.8653162,-0.1184216,-0.4586049,0.1003977,-0.8822469,-0.03525298,-0.4542741,0.134789,-0.8800344,0.03173563,-0.4542741,0.134789,-0.8800344,0.03173563
-0.4461062,-0.05674428,-0.8921175,0.1322035,-0.3960232,-0.005751729,-0.9181256,-0.01334339,-0.4039498,0.02068895,-0.9133067,0.04761762,-0.415883,0.04222303,-0.9031126,0.09821554,-0.415883,0.04222303,-0.9031126,0.09821554,-0.4410715,0.02221145,-0.8968099,-0.02635839,-0.4404971,0.05203295,-0.8955858,0.03436765,-0.4403436,0.07728215,-0.8903236,0.08630853,-0.4403436,0.07728215,-0.8903236,0.08630853,-0.4708823,0.05744702,-0.8724945,-0.117146,-0.4451932,0.100109,-0.8891813,-0.0337397,-0.4427553,0.1325034,-0.8862265,0.03183229,-0.4427553,0.1325034,-0.8862265,0.03183229
-0.4466776,-0.06225443,-0.8923405,0.1197519,-0.401208,-0.005149218,-0.9159389,-0.007870952,-0.4103962,0.02106515,-0.9101964,0.0517116,-0.4232496,0.04096648,-0.8997679,0.0979778,-0.4232496,0.04096648,-0.8997679,0.0979778,-0.440185,0.0249684,-0.8973598,-0.01896137,-0.4402368,0.05392556,-0.89536,0.04017827,-0.4405064,0.07683855,-0.8901713,0.08743796,-0.4405064,0.07683855,-0.8901713,0.08743796,-0.4591823,0.05715061,-0.8787482,-0.1169919,-0.4352489,0.09645773,-0.8943392,-0.03757212,-0.4370808,0.1255949,-0.8903106,0.02308852,-0.4370808,0.1255949,-0.8903106,0.02308852
-0.4466182,-0.06663824,-0.8907419,0.1160733,-0.4192325,-0.0006961259,-0.9078084,0.01128845,-0.4326537,0.03016293,-0.8976327,0.07846317,-0.4464934,0.04963587,-0.8850051,0.1222549,-0.4464934,0.04963587,-0.8850051,0.1222549,-0.437946,0.0285475,-0.8985091,-0.008358924,-0.4384648,0.05795605,-0.8953592,0.05217141,-0.4420555,0.07992873,-0.8879797,0.09844097,-0.4420555,0.07992873,-0.8879797,0.09844097,-0.4361506,0.05848242,-0.8907229,-0.1138647,-0.4168847,0.09487004,-0.9032694,-0.03620626,-0.4262009,0.1221169,-0.8960359,0.02366478,-0.4262009,0.1221169,-0.8960359,0.02366478
-0.4473471,-0.06595598,-0.8902044,0.1173192,-0.4237149,0.001214801,-0.9056634,0.01542915,-0.4367032,0.03247021,-0.8952041,0.08273802,-0.4491296,0.05179813,-0.8830746,0.1256144,-0.4491296,0.05179813,-0.8830746,0.1256144,-0.4356974,0.03027476,-0.899563,-0.006154436,-0.437284,0.05961923,-0.8956779,0.05467958,-0.4421746,0.08120193,-0.8875623,0.1006054,-0.4421746,0.08120193,-0.8875623,0.1006054,-0.4300409,0.05928048,-0.8936428,-0.1138135,-0.4120531,0.09514232,-0.9054573,-0.03615918,-0.4227128,0.121999,-0.8977016,0.02371175,-0.4227128,0.121999,-0.8977016,0.02371175
-0.447747,-0.06560468,-0.8898536,0.1180966,-0.4262338,0.00227175,-0.9044344,0.01783356,-0.4390545,0.03385393,-0.8937469,0.0854506,-0.4507805,0.05313375,-0.8818242,0.1279056,-0.4507805,0.05313375,-0.8818242,0.1279056,-0.4345375,0.03120563,-0.9000998,-0.004900256,-0.4366645,0.06056496,-0.8958231,0.05618903,-0.4422433,0.08197245,-0.8872983,0.1019985,-0.4422433,0.08197245,-0.8872983,0.1019985,-0.4266053,0.05970243,-0.8952666,-0.1137591,-0.4093192,0.09528047,-0.9066848,-0.03608281,-0.4207237,0.1219377,-0.8986406,0.02383315,-0.4207237,0.1219377,-0.8986406,0.02383315
-0.447708,-0.06622036,-0.8893455,0.117381,-0.431654,0.002551213,-0.9017975,0.02073319,-0.4459189,0.03444309,-0.8900598,0.08811244,-0.4568592,0.05348025,-0.8784858,0.1291621,-0.4568592,0.05348025,-0.8784858,0.1291621,-0.4291666,0.03210208,-0.902652,-0.002245466,-0.4324517,0.0612189,-0.8976168,0.05934817,-0.4410754,0.08176843,-0.8875958,0.1045965,-0.4410754,0.08176843,-0.8875958,0.1045965,-0.4185916,0.05999725,-0.8991779,-0.11252,-0.4027716,0.09455552,-0.9097096,-0.03553659,-0.4166242,0.1203754,-0.9007632,0.02366371,-0.4166242,0.1203754,-0.9007632,0.02366371
-0.4490505,-0.06234614,-0.888805,0.1167827,-0.4349794,0.006171234,-0.900177,0.02089331,-0.4477817,0.03807174,-0.8890186,0.08768378,-0.4574162,0.05716405,-0.8780743,0.1284072,-0.4574162,0.05716405,-0.8780743,0.1284072,-0.4227893,0.03623158,-0.9055009,-0.002181023,-0.4254168,0.06454799,-0.9007719,0.05886022,-0.4344224,0.08476303,-0.8906082,0.1044502,-0.4344224,0.08476303,-0.8906082,0.1044502,-0.4126229,0.06515284,-0.9017764,-0.1108929,-0.3960419,0.09872545,-0.9122498,-0.03471228,-0.409398,0.123911,-0.903576,0.0242953,-0.409398,0.123911,-0.903576,0.0242953
-0.4499891,-0.06012578,-0.8884623,0.1165185,-0.4364534,0.008712482,-0.8994163,0.02197398,-0.4483229,0.04104851,-0.8884392,0.0894291,-0.4579254,0.06007581,-0.8773702,0.1300646,-0.4579254,0.06007581,-0.8773702,0.1300646,-0.4210687,0.03941812,-0.9061717,-0.0004478209,-0.4241091,0.068055,-0.9009427,0.06166383,-0.4331768,0.08828845,-0.8904927,0.1076393,-0.4331768,0.08828845,-0.8904927,0.1076393,-0.4102387,0.06861666,-0.9028076,-0.1092446,-0.3939641,0.1025472,-0.9128293,-0.03192031,-0.407355,0.1277024,-0.903876,0.02760916,-0.407355,0.1277024,-0.903876,0.02760916
-0.4521955,-0.05568324,-0.8874706,0.1168233,-0.440692,0.01392027,-0.8972114,0.024669,-0.4520034,0.04656961,-0.8860233,0.09212685,-0.4603332,0.0649152,-0.8756464,0.1308552,-0.4603332,0.0649152,-0.8756464,0.1308552,-0.4157077,0.04592776,-0.908332,0.003272254,-0.418772,0.07461485,-0.9025658,0.06661598,-0.4278807,0.09399194,-0.8919659,0.1117165,-0.4278807,0.09399194,-0.8919659,0.1117165,-0.4035327,0.07468359,-0.9055576,-0.1074687,-0.3870263,0.1083215,-0.9152129,-0.02937301,-0.4003427,0.1327305,-0.9062103,0.02985689,-0.4003427,0.1327305,-0.9062103,0.02985689
-0.4526327,-0.0548151,-0.8872626,0.1169579,-0.4416019,0.01493354,-0.8967263,0.02543539,-0.452758,0.04759365,-0.8855156,0.09277739,-0.460926,0.06578241,-0.8752325,0.1311057,-0.460926,0.06578241,-0.8752325,0.1311057,-0.4147994,0.04711374,-0.9086835,0.004033076,-0.4179816,0.07579489,-0.9027634,0.06756587,-0.4272133,0.09503175,-0.8920717,0.1125448,-0.4272133,0.09503175,-0.8920717,0.1125448,-0.4024642,0.07586104,-0.9059915,-0.1069925,-0.3861121,0.1095452,-0.9154775,-0.02860828,-0.3994783,0.1338702,-0.9063976,0.03065199,-0.3994783,0.1338702,-0.9063976,0.03065199
-0.4442726,-0.05357596,-0.8923314,0.116384,-0.4196315,0.01872567,-0.907133,0.02585741,-0.4262578,0.04906926,-0.8985519,0.09220327,-0.4401382,0.06722956,-0.8851727,0.1350122,-0.4401382,0.06722956,-0.8851727,0.1350122,-0.430025,0.0529439,-0.9011989,0.01077713,-0.4335238,0.08352485,-0.8940527,0.07583166,-0.4384847,0.1048754,-0.8841338,0.122637,-0.4384847,0.1048754,-0.8841338,0.122637,-0.4174576,0.08240923,-0.8991766,-0.1020757,-0.4021078,0.1211202,-0.9073932,-0.01665057,-0.411501,0.1480867,-0.8980924,0.04656239,-0.411501,0.1480867,-0.8980924,0.04656239
-0.4398566,-0.05406675,-0.8944191,0.117037,-0.4088143,0.01840494,-0.9121003,0.02460904,-0.4145803,0.04711185,-0.904384,0.08940721,-0.4309434,0.06451872,-0.8902585,0.1325349,-0.4309434,0.06451872,-0.8902585,0.1325349,-0.4376784,0.05294552,-0.897496,0.011656,-0.4405921,0.08409271,-0.8904845,0.07645311,-0.443684,0.1060478,-0.8813293,0.1231166,-0.443684,0.1060478,-0.8813293,0.1231166,-0.4270657,0.08302689,-0.8947414,-0.1007951,-0.4108829,0.1245326,-0.9030695,-0.01152119,-0.4175389,0.1525859,-0.8942045,0.05270589,-0.4175389,0.1525859,-0.8942045,0.05270589
-0.4303734,-0.05491747,-0.8999481,0.1131458,-0.4007815,0.01784389,-0.9157699,0.02052722,-0.4049775,0.04375361,-0.9097491,0.0802225,-0.4206095,0.06068142,-0.8968503,0.122741,-0.4206095,0.06068142,-0.8968503,0.122741,-0.4415448,0.05292925,-0.8956181,0.01024266,-0.442379,0.08363389,-0.8899127,0.07322465,-0.444549,0.1057817,-0.8813894,0.1197484,-0.444549,0.1057817,-0.8813894,0.1197484,-0.4428099,0.08850278,-0.8874369,-0.09242548,-0.4213145,0.1361502,-0.8966181,0.005751394,-0.4218743,0.164843,-0.8888416,0.06935256,-0.4218743,0.164843,-0.8888416,0.06935256
